product_id,name,category,cost,rating,review,image_path
806,Jeans Deluxe X41,Garden,583.61,4.5,Good value. Great support for long runs.,E_commerce/data/images/jeans_deluxe_x41.jpg
807,Yellow Sneakers Urban,Gaming,735.87,3.6,"Amazing sound quality, worth every penny! Would buy again.",E_commerce/data/images/yellow_sneakers_urban.jpg
808,Leather Controller Modern,Office,436.31,4.1,"Secure fit, lightweight. Highly recommended.",E_commerce/data/images/leather_controller_modern.jpg
809,Smart Desk Series 927,Beauty,54.03,4.2,Blocks out all noise effectively.,E_commerce/data/images/smart_desk_series_927.jpg
810,Mascot Compact V13,Health,152.25,4.5,"Amazing sound quality, worth every penny. Works well.",E_commerce/data/images/mascot_compact_v13.jpg
811,Compact Brown Sofa,Electronics,369.8,3.8,Kept me up all night reading!,E_commerce/data/images/compact_brown_sofa.jpg
812,Performance Beige Toy Car,Pet Supplies,116.47,4.6,"Comfortable fit, but color fades after wash. Highly recommended.",E_commerce/data/images/performance_beige_toy_car.jpg
813,Lite Black Desk,Home & Garden,334.57,4.5,Blocks out all noise effectively. Highly recommended.,E_commerce/data/images/lite_black_desk.jpg
814,Pro Beige Pen,Home & Garden,498.46,3.4,Good value. Keeps me warm in winter.,E_commerce/data/images/pro_beige_pen.jpg
815,Stainless Cookbook Classic,Electronics,541.52,2.9,Good value. Durable and easy to use in the garden.,E_commerce/data/images/stainless_cookbook_classic.jpg
816,Stainless Mouse Max,Electronics,138.76,4.9,"Good value. Battery lasts all day, sleek design.",E_commerce/data/images/stainless_mouse_max.jpg
817,Premium SSD - Black Edition,Outdoors,225.06,4.3,Durable and easy to use in the garden. Works well.,E_commerce/data/images/premium_ssd_black_edition.jpg
818,Green Action Figure Comfort,Gaming,782.23,3.5,"Good value. Secure fit, lightweight.",E_commerce/data/images/green_action_figure_comfort.jpg
819,Lite Purple Tent,Garden,200.6,3.7,Good value. Blocks out all noise effectively.,E_commerce/data/images/lite_purple_tent.jpg
820,Rugged Action Figure Series 769,Automotive,562.86,4.0,Inspirational and practical advice. Highly recommended.,E_commerce/data/images/rugged_action_figure_series_769.jpg
821,Lite Grill - Beige Edition,Toys,164.15,3.5,"Beautiful print, true to size.",E_commerce/data/images/lite_grill_beige_edition.jpg
822,Wooden Hose Classic,Home & Garden,229.3,3.3,Good value. Inspirational and practical advice.,E_commerce/data/images/wooden_hose_classic.jpg
823,Deluxe Controller - Blue Edition,Home & Garden,102.98,4.8,"Powerful motor, mixes everything smoothly. Works well.",E_commerce/data/images/deluxe_controller_blue_edition.jpg
824,Max Red Hose 824,Clothing,258.75,3.3,"Amazing sound quality, worth every penny! Would buy again.",E_commerce/data/images/max_red_hose_824.jpg
825,Mini Mixers - Silver Edition,Garden,321.2,4.9,Good value. Loud and clear audio.,E_commerce/data/images/mini_mixers_silver_edition.jpg
826,Rugged Green Headphones,Kitchen,430.84,3.6,Good value. Kept me up all night reading!,E_commerce/data/images/rugged_green_headphones.jpg
827,Polyester Pet Bed Advanced,Office,357.58,3.7,Gripping story from start to finish. Would buy again.,E_commerce/data/images/polyester_pet_bed_advanced.jpg
828,Grey Chair Ultra,Toys,166.28,3.7,Good value. Kept me up all night reading!,E_commerce/data/images/grey_chair_ultra.jpg
829,Pro Brown Tent,Electronics,108.36,4.6,"Amazing sound quality, worth every penny! Highly recommended.",E_commerce/data/images/pro_brown_tent.jpg
830,Polyester Sandals Compact,Books,134.48,3.7,"Even cooking, easy cleanup. Would buy again.",E_commerce/data/images/polyester_sandals_compact.jpg
831,Modern Blue Sneakers,Clothing,592.22,3.8,Kept me up all night reading. Works well.,E_commerce/data/images/modern_blue_sneakers.jpg
832,Grey Controller Max,Electronics,67.76,4.5,"Comfortable fit, but color fades after wash. Works well.",E_commerce/data/images/grey_controller_max.jpg
833,Red Nail Clippers Ultra,Electronics,713.3,4.8,"Battery lasts all day, sleek design. Would buy again.",E_commerce/data/images/red_nail_clippers_ultra.jpg
834,Polyester Stand Urban,Outdoors,265.02,4.4,Kept me up all night reading! Highly recommended.,E_commerce/data/images/polyester_stand_urban.jpg
835,Urban Red Racket,Home & Garden,486.74,5.0,Good value. Gripping story from start to finish.,E_commerce/data/images/urban_red_racket.jpg
836,Mouse Advanced V18,Sports,213.5,3.3,"Secure fit, lightweight. Works well.",E_commerce/data/images/mouse_advanced_v18.jpg
837,Smart Brown Speaker,Health,115.41,3.4,"Well-balanced, good control. Highly recommended.",E_commerce/data/images/smart_brown_speaker.jpg
838,Essential Chair - Gold Edition,Health,129.83,3.4,"Comfortable fit, but color fades after wash. Would buy again.",E_commerce/data/images/essential_chair_gold_edition.jpg
839,Pro Beige Mascot,Office,152.42,3.2,Gripping story from start to finish. Highly recommended.,E_commerce/data/images/pro_beige_mascot.jpg
840,Advanced Lantern Series 579,Toys,30.73,3.4,Good value. Kept me up all night reading!,E_commerce/data/images/advanced_lantern_series_579.jpg
841,Red Charger Travel,Home & Garden,427.33,4.0,"Comfortable fit, but color fades after wash. Would buy again.",E_commerce/data/images/red_charger_travel.jpg
842,Air Fryer Comfort S3,Electronics,630.65,3.5,"Good value. Amazing sound quality, worth every penny!",E_commerce/data/images/air_fryer_comfort_s3.jpg
843,Smart Red Racket,Books,184.25,5.0,Keeps me warm in winter. Highly recommended.,E_commerce/data/images/smart_red_racket.jpg
844,Synthetic Sneakers Smart,Office,90.62,3.5,Blocks out all noise effectively. Would buy again.,E_commerce/data/images/synthetic_sneakers_smart.jpg
845,HDD Compact X1,Pet Supplies,236.01,3.9,"Even cooking, easy cleanup. Would buy again.",E_commerce/data/images/hdd_compact_x1.jpg
846,Wooden Racket Premium,Electronics,135.21,4.7,Keeps me warm in winter.,E_commerce/data/images/wooden_racket_premium.jpg
847,Ultra Lamp - Brown Edition,Health,293.92,3.6,"Battery lasts all day, sleek design. Would buy again.",E_commerce/data/images/ultra_lamp_brown_edition.jpg
848,Wooden Blender Deluxe,Toys,164.62,3.8,Good value. Blocks out all noise effectively.,E_commerce/data/images/wooden_blender_deluxe.jpg
849,Wooden Pet Bed Mini,Toys,31.54,3.2,"Battery lasts all day, sleek design. Would buy again.",E_commerce/data/images/wooden_pet_bed_mini.jpg
850,Compact Lens - Grey Edition,Automotive,454.37,3.3,Durable and easy to use in the garden.,E_commerce/data/images/compact_lens_grey_edition.jpg
851,Max T-Shirt Series 731,Kitchen,529.96,4.3,"Secure fit, lightweight. Would buy again.",E_commerce/data/images/max_t_shirt_series_731.jpg
852,Pro Grill Series 316,Automotive,565.04,4.6,"Good value. Secure fit, lightweight.",E_commerce/data/images/pro_grill_series_316.jpg
853,Silicone Camera Rugged,Gaming,282.26,4.1,"Powerful motor, mixes everything smoothly. Highly recommended.",E_commerce/data/images/silicone_camera_rugged.jpg
854,Mini T-Shirt - Blue Edition,Clothing,439.98,4.7,"Good value. Even cooking, easy cleanup.",E_commerce/data/images/mini_t_shirt_blue_edition.jpg
855,Beige Mixers Rugged,Electronics,378.05,3.9,Kept me up all night reading. Works well.,E_commerce/data/images/beige_mixers_rugged.jpg
856,Vintage Air Fryer Series 195,Garden,16.81,4.3,"Well-balanced, good control. Would buy again.",E_commerce/data/images/vintage_air_fryer_series_195.jpg
857,Lite T-Shirt Series 860,Gaming,641.77,4.3,Recipes are simple and delicious. Works well.,E_commerce/data/images/lite_t_shirt_series_860.jpg
858,Stainless Board Game Vintage,Home & Garden,402.37,4.4,"Even cooking, easy cleanup.",E_commerce/data/images/stainless_board_game_vintage.jpg
859,Red Backpack Advanced,Sports,91.75,3.8,"Good value. Perfect length, material is soft.",E_commerce/data/images/red_backpack_advanced.jpg
860,Grey Sandals Comfort,Sports,359.3,3.6,"Secure fit, lightweight. Highly recommended.",E_commerce/data/images/grey_sandals_comfort.jpg
861,Wireless Black Router,Electronics,137.91,3.7,"Well-balanced, good control. Would buy again.",E_commerce/data/images/wireless_black_router.jpg
862,Controller Classic V13,Outdoors,40.1,2.8,Great support for long runs. Highly recommended.,E_commerce/data/images/controller_classic_v13.jpg
863,Essential White T-Shirt,Garden,439.37,4.6,Blocks out all noise effectively. Highly recommended.,E_commerce/data/images/essential_white_t_shirt.jpg
864,Essential Mouse Series 578,Sports,280.7,3.7,"Battery lasts all day, sleek design. Highly recommended.",E_commerce/data/images/essential_mouse_series_578.jpg
865,Red Lamp Smart,Office,399.11,4.7,"Good value. Secure fit, lightweight.",E_commerce/data/images/red_lamp_smart.jpg
866,Purple Backpack Smart,Automotive,580.13,3.5,Good value. Gripping story from start to finish.,E_commerce/data/images/purple_backpack_smart.jpg
867,Pro Lamp - Green Edition,Electronics,762.78,4.0,Durable and easy to use in the garden. Highly recommended.,E_commerce/data/images/pro_lamp_green_edition.jpg
868,Silver Mixers Premium,Kitchen,466.73,3.4,Durable and easy to use in the garden.,E_commerce/data/images/silver_mixers_premium.jpg
869,Lantern Classic X15,Beauty,22.58,3.5,"Perfect length, material is soft.",E_commerce/data/images/lantern_classic_x15.jpg
870,Smart Brush - Silver Edition,Outdoors,306.79,4.2,Loud and clear audio. Highly recommended.,E_commerce/data/images/smart_brush_silver_edition.jpg
871,Pro Pink Jacket,Home & Garden,282.62,4.3,Recipes are simple and delicious. Would buy again.,E_commerce/data/images/pro_pink_jacket.jpg
872,Wireless Puzzle Series 976,Clothing,313.75,4.4,Inspirational and practical advice. Would buy again.,E_commerce/data/images/wireless_puzzle_series_976.jpg
873,Cotton Hose Premium,Clothing,309.87,4.2,Inspirational and practical advice. Works well.,E_commerce/data/images/cotton_hose_premium.jpg
874,Urban Keyboard - Grey Edition,Health,290.47,3.2,"Well-balanced, good control.",E_commerce/data/images/urban_keyboard_grey_edition.jpg
875,Eco Jeans - Gold Edition,Clothing,489.7,3.5,"Beautiful print, true to size. Would buy again.",E_commerce/data/images/eco_jeans_gold_edition.jpg
876,Pro Silver Jacket,Clothing,305.49,4.7,Kept me up all night reading. Works well.,E_commerce/data/images/pro_silver_jacket.jpg
877,Purple Lantern Compact,Pet Supplies,227.15,3.6,Durable and easy to use in the garden. Would buy again.,E_commerce/data/images/purple_lantern_compact.jpg
878,Eco Router - Pink Edition,Outdoors,348.24,4.1,Recipes are simple and delicious. Highly recommended.,E_commerce/data/images/eco_router_pink_edition.jpg
879,Pink Sneakers Lite,Pet Supplies,143.1,3.6,Loud and clear audio. Highly recommended.,E_commerce/data/images/pink_sneakers_lite.jpg
880,Modern Leash Series 420,Garden,396.62,4.4,Great support for long runs. Highly recommended.,E_commerce/data/images/modern_leash_series_420.jpg
881,Essential Brush Series 735,Gaming,204.19,3.6,"Non-slip surface, excellent for yoga. Would buy again.",E_commerce/data/images/essential_brush_series_735.jpg
882,Pink Nail Clippers Max,Office,18.13,3.7,Blocks out all noise effectively. Would buy again.,E_commerce/data/images/pink_nail_clippers_max.jpg
883,Red Cushion Essential,Health,53.68,3.8,"Good value. Comfortable fit, but color fades after wash.",E_commerce/data/images/red_cushion_essential.jpg
884,Blue Monitor Essential,Books,182.3,3.8,Keeps me warm in winter. Would buy again.,E_commerce/data/images/blue_monitor_essential.jpg
885,Performance Red SSD,Health,73.68,3.5,Durable and easy to use in the garden. Works well.,E_commerce/data/images/performance_red_ssd.jpg
886,Urban Vacuum - Grey Edition,Home & Garden,175.59,2.6,"Beautiful print, true to size. Works well.",E_commerce/data/images/urban_vacuum_grey_edition.jpg
887,Urban Jeans - Beige Edition,Pet Supplies,188.52,4.0,Gripping story from start to finish. Highly recommended.,E_commerce/data/images/urban_jeans_beige_edition.jpg
888,Neoprene Jeans Premium,Electronics,65.62,2.5,"Amazing sound quality, worth every penny! Would buy again.",E_commerce/data/images/neoprene_jeans_premium.jpg
889,Comfort Blue Gloves,Beauty,18.58,3.5,Keeps me warm in winter. Highly recommended.,E_commerce/data/images/comfort_blue_gloves.jpg
890,Ultra Keyboard Series 923,Kitchen,353.65,3.7,Blocks out all noise effectively. Works well.,E_commerce/data/images/ultra_keyboard_series_923.jpg
891,Webcam Advanced S22,Beauty,157.16,3.9,Keeps me warm in winter.,E_commerce/data/images/webcam_advanced_s22.jpg
892,Brown Racket Mini,Electronics,483.19,4.3,"Perfect length, material is soft.",E_commerce/data/images/brown_racket_mini.jpg
893,Travel Nail Clippers Series 741,Home & Garden,592.65,4.5,"Beautiful print, true to size. Works well.",E_commerce/data/images/travel_nail_clippers_series_741.jpg
894,Keyboard Modern V38,Toys,143.35,4.2,"Secure fit, lightweight. Would buy again.",E_commerce/data/images/keyboard_modern_v38.jpg
895,Essential Jeans Series 610,Kitchen,483.03,4.0,Inspirational and practical advice. Highly recommended.,E_commerce/data/images/essential_jeans_series_610.jpg
896,Comfort Red Action Figure,Books,147.8,4.4,Blocks out all noise effectively. Works well.,E_commerce/data/images/comfort_red_action_figure.jpg
897,Brown Pet Bed Mini,Clothing,340.09,2.5,Inspirational and practical advice. Highly recommended.,E_commerce/data/images/brown_pet_bed_mini.jpg
898,Synthetic Blender Smart,Sports,148.49,3.8,Good value. Kept me up all night reading!,E_commerce/data/images/synthetic_blender_smart.jpg
899,Max Sofa Series 418,Toys,139.0,3.4,"Perfect length, material is soft. Works well.",E_commerce/data/images/max_sofa_series_418.jpg
900,Keyboard Mini V20,Electronics,745.34,3.9,"Powerful motor, mixes everything smoothly.",E_commerce/data/images/keyboard_mini_v20.jpg
901,Neoprene Charger Performance,Electronics,401.28,3.8,"Good value. Powerful motor, mixes everything smoothly.",E_commerce/data/images/neoprene_charger_performance.jpg
902,Cotton Grill Vintage,Clothing,514.65,3.9,"Well-balanced, good control. Would buy again.",E_commerce/data/images/cotton_grill_vintage.jpg
903,Modern Toy Car Series 965,Gaming,676.68,3.7,Good value. Keeps me warm in winter.,E_commerce/data/images/modern_toy_car_series_965.jpg
904,Leather Pen Pro,Garden,360.66,4.8,Loud and clear audio.,E_commerce/data/images/leather_pen_pro.jpg
905,Power Bank Modern S14,Sports,114.87,4.3,Recipes are simple and delicious. Highly recommended.,E_commerce/data/images/power_bank_modern_s14.jpg
906,Rugged Jeans - Beige Edition,Books,140.31,4.8,Recipes are simple and delicious. Highly recommended.,E_commerce/data/images/rugged_jeans_beige_edition.jpg
907,Comfort Gold Mat,Sports,184.97,3.8,Recipes are simple and delicious. Would buy again.,E_commerce/data/images/comfort_gold_mat.jpg
908,Gold Router Urban,Books,336.29,4.2,Inspirational and practical advice. Highly recommended.,E_commerce/data/images/gold_router_urban.jpg
909,Bamboo Router Comfort,Health,203.63,3.4,Good value. Durable and easy to use in the garden.,E_commerce/data/images/bamboo_router_comfort.jpg
910,Mini Mouse Series 568,Toys,12.09,3.2,"Good value. Well-balanced, good control.",E_commerce/data/images/mini_mouse_series_568.jpg
911,Essential Pink Nail Clippers,Clothing,592.7,2.8,Keeps me warm in winter. Highly recommended.,E_commerce/data/images/essential_pink_nail_clippers.jpg
912,Silicone Sandals Performance,Beauty,134.63,3.9,Great support for long runs. Works well.,E_commerce/data/images/silicone_sandals_performance.jpg
913,Wireless Pet Bed Series 760,Kitchen,431.97,2.9,Keeps me warm in winter. Would buy again.,E_commerce/data/images/wireless_pet_bed_series_760.jpg
914,Ultra Lamp Series 456,Books,80.41,3.2,Good value. Blocks out all noise effectively.,E_commerce/data/images/ultra_lamp_series_456.jpg
915,Eco Nail Clippers Series 278,Beauty,185.25,3.2,"Comfortable fit, but color fades after wash.",E_commerce/data/images/eco_nail_clippers_series_278.jpg
916,Essential Brown Pet Bed,Health,212.63,3.9,Good value. Stylish and holds water well.,E_commerce/data/images/essential_brown_pet_bed.jpg
917,White Controller Wireless,Health,34.95,4.5,Gripping story from start to finish. Works well.,E_commerce/data/images/white_controller_wireless.jpg
918,Rugged Blender Series 952,Electronics,425.64,2.5,Great support for long runs.,E_commerce/data/images/rugged_blender_series_952.jpg
919,Sandals Mini V9,Health,96.49,3.3,"Well-balanced, good control. Would buy again.",E_commerce/data/images/sandals_mini_v9.jpg
920,Classic Mouse - Gold Edition,Beauty,78.0,4.3,"Non-slip surface, excellent for yoga.",E_commerce/data/images/classic_mouse_gold_edition.jpg
921,Modern Bottle Series 725,Outdoors,440.68,4.2,"Good value. Even cooking, easy cleanup.",E_commerce/data/images/modern_bottle_series_725.jpg
922,Cotton Stand Smart,Gaming,890.27,3.3,Loud and clear audio.,E_commerce/data/images/cotton_stand_smart.jpg
923,Comfort Silver Pillow,Home & Garden,220.59,3.2,"Well-balanced, good control.",E_commerce/data/images/comfort_silver_pillow.jpg
924,Vintage Black Pen,Gaming,506.66,3.5,Blocks out all noise effectively. Works well.,E_commerce/data/images/vintage_black_pen.jpg
925,T-Shirt Eco V35,Kitchen,605.0,4.7,Good value. Inspirational and practical advice.,E_commerce/data/images/t_shirt_eco_v35.jpg
926,Speaker Travel S28,Clothing,255.11,3.2,"Beautiful print, true to size. Works well.",E_commerce/data/images/speaker_travel_s28.jpg
927,Premium Blue Novel,Home & Garden,151.73,4.7,"Amazing sound quality, worth every penny! Highly recommended.",E_commerce/data/images/premium_blue_novel.jpg
928,Pro Blue Speaker,Garden,195.33,5.0,"Non-slip surface, excellent for yoga. Highly recommended.",E_commerce/data/images/pro_blue_speaker.jpg
929,Neoprene Headphones Travel,Automotive,940.22,2.9,"Beautiful print, true to size. Highly recommended.",E_commerce/data/images/neoprene_headphones_travel.jpg
930,Cushion Wireless S16,Health,268.96,3.4,Durable and easy to use in the garden.,E_commerce/data/images/cushion_wireless_s16.jpg
931,Pen Mini V9,Beauty,53.8,4.1,"Beautiful print, true to size. Highly recommended.",E_commerce/data/images/pen_mini_v9.jpg
932,Eco Toy Car Series 564,Clothing,534.53,3.2,"Non-slip surface, excellent for yoga.",E_commerce/data/images/eco_toy_car_series_564.jpg
933,Smart Gloves Series 119,Clothing,217.77,3.4,"Powerful motor, mixes everything smoothly. Would buy again.",E_commerce/data/images/smart_gloves_series_119.jpg
934,Cotton Toy Car Wireless,Clothing,569.08,4.2,Loud and clear audio. Would buy again.,E_commerce/data/images/cotton_toy_car_wireless.jpg
935,Mini Backpack - Silver Edition,Toys,64.61,3.5,Keeps me warm in winter. Works well.,E_commerce/data/images/mini_backpack_silver_edition.jpg
936,Travel Novel - Beige Edition,Electronics,763.23,3.3,Inspirational and practical advice. Works well.,E_commerce/data/images/travel_novel_beige_edition.jpg
937,Modern Chair - Blue Edition,Beauty,57.6,4.5,"Amazing sound quality, worth every penny!",E_commerce/data/images/modern_chair_blue_edition.jpg
938,Modern Notebook Series 967,Books,57.77,3.6,Inspirational and practical advice. Highly recommended.,E_commerce/data/images/modern_notebook_series_967.jpg
939,Pro Red Pen,Toys,93.68,2.6,Good value. Stylish and holds water well.,E_commerce/data/images/pro_red_pen.jpg
940,Black Brush Eco,Electronics,135.83,4.8,"Comfortable fit, but color fades after wash. Would buy again.",E_commerce/data/images/black_brush_eco.jpg
941,Cotton Notebook Eco,Pet Supplies,164.43,3.2,Durable and easy to use in the garden.,E_commerce/data/images/cotton_notebook_eco.jpg
942,Sandals Advanced V21,Outdoors,272.52,4.4,"Powerful motor, mixes everything smoothly. Works well.",E_commerce/data/images/sandals_advanced_v21.jpg
943,Classic Puzzle - Purple Edition,Electronics,331.04,4.5,"Amazing sound quality, worth every penny! Highly recommended.",E_commerce/data/images/classic_puzzle_purple_edition.jpg
944,Black Lamp Pro,Beauty,163.53,3.9,Keeps me warm in winter. Would buy again.,E_commerce/data/images/black_lamp_pro.jpg
945,Essential Pet Bed - Grey Edition,Pet Supplies,49.27,4.6,Gripping story from start to finish. Highly recommended.,E_commerce/data/images/essential_pet_bed_grey_edition.jpg
946,Performance Cushion - Brown Edition,Automotive,147.61,4.2,Good value. Keeps me warm in winter.,E_commerce/data/images/performance_cushion_brown_edition.jpg
947,Gold Pillow Smart,Beauty,161.81,4.2,"Powerful motor, mixes everything smoothly. Works well.",E_commerce/data/images/gold_pillow_smart.jpg
948,Sandals Essential S31,Sports,153.66,4.2,Great support for long runs. Would buy again.,E_commerce/data/images/sandals_essential_s31.jpg
949,Nylon Speaker Mini,Home & Garden,202.03,3.3,Great support for long runs. Would buy again.,E_commerce/data/images/nylon_speaker_mini.jpg
950,Rugged Black Nail Clippers,Health,131.4,4.7,Blocks out all noise effectively.,E_commerce/data/images/rugged_black_nail_clippers.jpg
951,HDD Pro V9,Electronics,700.16,3.6,Inspirational and practical advice. Highly recommended.,E_commerce/data/images/hdd_pro_v9.jpg
952,Mascot Wireless S39,Pet Supplies,36.79,4.0,"Good value. Beautiful print, true to size.",E_commerce/data/images/mascot_wireless_s39.jpg
953,Mini Pet Bed Series 546,Gaming,706.11,4.8,"Even cooking, easy cleanup. Would buy again.",E_commerce/data/images/mini_pet_bed_series_546.jpg
954,Ultra Lamp Series 478,Sports,220.72,3.7,"Even cooking, easy cleanup. Works well.",E_commerce/data/images/ultra_lamp_series_478.jpg
955,Gloves Max V37,Kitchen,630.17,4.5,"Powerful motor, mixes everything smoothly. Works well.",E_commerce/data/images/gloves_max_v37.jpg
956,Travel Mixers - Silver Edition,Beauty,50.03,3.8,"Well-balanced, good control. Works well.",E_commerce/data/images/travel_mixers_silver_edition.jpg
957,Essential Headphones Series 394,Sports,150.64,3.2,Durable and easy to use in the garden. Highly recommended.,E_commerce/data/images/essential_headphones_series_394.jpg
958,Red Air Fryer Smart,Office,23.4,4.0,"Good value. Amazing sound quality, worth every penny!",E_commerce/data/images/red_air_fryer_smart.jpg
959,Classic Mouse Series 684,Garden,317.33,4.5,Durable and easy to use in the garden.,E_commerce/data/images/classic_mouse_series_684.jpg
960,Mini Watch - Green Edition,Health,203.93,4.1,Gripping story from start to finish. Works well.,E_commerce/data/images/mini_watch_green_edition.jpg
961,Performance Lantern - Green Edition,Electronics,632.78,4.2,"Good value. Comfortable fit, but color fades after wash.",E_commerce/data/images/performance_lantern_green_edition.jpg
962,Performance White Pet Bed,Sports,477.13,4.0,"Good value. Even cooking, easy cleanup.",E_commerce/data/images/performance_white_pet_bed.jpg
963,Eco Hose - Green Edition,Garden,303.07,3.0,Gripping story from start to finish. Would buy again.,E_commerce/data/images/eco_hose_green_edition.jpg
964,Grey Sandals Deluxe,Garden,428.89,4.3,Recipes are simple and delicious. Works well.,E_commerce/data/images/grey_sandals_deluxe.jpg
965,Performance Pet Bed Series 337,Health,152.16,4.1,Good value. Inspirational and practical advice.,E_commerce/data/images/performance_pet_bed_series_337.jpg
966,Max Nail Clippers Series 873,Books,196.43,4.2,"Secure fit, lightweight. Works well.",E_commerce/data/images/max_nail_clippers_series_873.jpg
967,Max Vacuum Series 821,Office,421.66,4.7,Recipes are simple and delicious.,E_commerce/data/images/max_vacuum_series_821.jpg
968,Nail Clippers Smart X4,Books,397.31,3.6,Good value. Kept me up all night reading!,E_commerce/data/images/nail_clippers_smart_x4.jpg
969,Bamboo Pen Travel,Toys,130.89,3.0,Recipes are simple and delicious. Would buy again.,E_commerce/data/images/bamboo_pen_travel.jpg
970,Board Game Compact V40,Gaming,343.09,4.0,"Good value. Amazing sound quality, worth every penny!",E_commerce/data/images/board_game_compact_v40.jpg
971,Premium Silver Board Game,Sports,283.39,3.6,"Battery lasts all day, sleek design. Would buy again.",E_commerce/data/images/premium_silver_board_game.jpg
972,Silver Helmet Eco,Toys,115.06,3.9,Blocks out all noise effectively.,E_commerce/data/images/silver_helmet_eco.jpg
973,Wireless Blue Cookbook,Electronics,254.34,4.1,Stylish and holds water well.,E_commerce/data/images/wireless_blue_cookbook.jpg
974,Lite Beige Power Bank,Sports,56.63,4.7,Great support for long runs.,E_commerce/data/images/lite_beige_power_bank.jpg
975,Modern Pet Bed Series 720,Pet Supplies,156.14,3.1,"Perfect length, material is soft.",E_commerce/data/images/modern_pet_bed_series_720.jpg
976,Pink Lens Rugged,Books,485.1,4.1,Inspirational and practical advice. Would buy again.,E_commerce/data/images/pink_lens_rugged.jpg
977,Drone Travel X49,Home & Garden,434.46,3.9,"Good value. Amazing sound quality, worth every penny!",E_commerce/data/images/drone_travel_x49.jpg
978,Neoprene Hose Eco,Kitchen,246.06,3.5,Blocks out all noise effectively. Would buy again.,E_commerce/data/images/neoprene_hose_eco.jpg
979,Lite Chair - Grey Edition,Home & Garden,507.0,4.3,Blocks out all noise effectively. Works well.,E_commerce/data/images/lite_chair_grey_edition.jpg
980,Racket Wireless X45,Toys,123.76,4.3,"Perfect length, material is soft. Would buy again.",E_commerce/data/images/racket_wireless_x45.jpg
981,Comfort Charger Series 767,Kitchen,502.03,4.1,Gripping story from start to finish.,E_commerce/data/images/comfort_charger_series_767.jpg
982,Lite Toy Car - Black Edition,Toys,33.08,3.8,Good value. Keeps me warm in winter.,E_commerce/data/images/lite_toy_car_black_edition.jpg
983,Silicone Jeans Vintage,Electronics,589.96,4.4,Loud and clear audio. Would buy again.,E_commerce/data/images/silicone_jeans_vintage.jpg
984,Essential Helmet - Brown Edition,Gaming,220.37,4.3,Keeps me warm in winter. Would buy again.,E_commerce/data/images/essential_helmet_brown_edition.jpg
985,White Stand Comfort,Books,285.97,3.9,Gripping story from start to finish.,E_commerce/data/images/white_stand_comfort.jpg
986,Deluxe Beige Backpack,Books,77.5,4.0,"Beautiful print, true to size. Would buy again.",E_commerce/data/images/deluxe_beige_backpack.jpg
987,Eco Jeans Series 297,Gaming,592.78,3.4,Kept me up all night reading. Works well.,E_commerce/data/images/eco_jeans_series_297.jpg
988,Red Lamp Vintage,Outdoors,210.39,3.5,Keeps me warm in winter. Would buy again.,E_commerce/data/images/red_lamp_vintage.jpg
989,Wooden Board Game Travel,Office,483.66,4.4,Blocks out all noise effectively. Highly recommended.,E_commerce/data/images/wooden_board_game_travel.jpg
990,White Watch Classic,Electronics,173.61,4.5,"Comfortable fit, but color fades after wash. Highly recommended.",E_commerce/data/images/white_watch_classic.jpg
991,Advanced Brown Hose,Outdoors,183.73,3.3,Blocks out all noise effectively. Works well.,E_commerce/data/images/advanced_brown_hose.jpg
992,Performance Watch - Orange Edition,Books,425.12,5.0,Good value. Inspirational and practical advice.,E_commerce/data/images/performance_watch_orange_edition.jpg
993,Smart Orange Tent,Health,261.18,3.5,"Well-balanced, good control. Would buy again.",E_commerce/data/images/smart_orange_tent.jpg
994,Deluxe Mixers Series 865,Gaming,373.77,3.1,Loud and clear audio.,E_commerce/data/images/deluxe_mixers_series_865.jpg
995,Essential Jeans - Orange Edition,Gaming,289.45,3.9,Stylish and holds water well. Works well.,E_commerce/data/images/essential_jeans_orange_edition.jpg
996,T-Shirt Pro S31,Office,319.8,3.8,Inspirational and practical advice.,E_commerce/data/images/t_shirt_pro_s31.jpg
997,Purple Power Bank Essential,Clothing,548.37,3.1,Durable and easy to use in the garden.,E_commerce/data/images/purple_power_bank_essential.jpg
998,Yellow Backpack Rugged,Health,199.98,4.2,Loud and clear audio. Highly recommended.,E_commerce/data/images/yellow_backpack_rugged.jpg
999,Modern Jeans - Orange Edition,Gaming,676.25,3.9,Gripping story from start to finish. Highly recommended.,E_commerce/data/images/modern_jeans_orange_edition.jpg
1000,Purple Blender Pro,Health,194.24,3.4,Durable and easy to use in the garden. Works well.,E_commerce/data/images/purple_blender_pro.jpg
